净值日期,单位净值,日增长率,累计净值
2026-05-18,1.506,-1.25,1.506
2026-05-19,1.503,-0.2,1.503
2026-05-20,1.5,-0.2,1.5
2026-05-21,1.493,-0.47,1.493
2026-05-22,1.486,-0.47,1.486
2026-05-25,1.482,-0.27,1.482
2026-05-26,1.484,0.13,1.484
2026-05-27,1.491,0.47,1.491
2026-05-28,1.467,-1.61,1.467
2026-05-29,1.502,2.39,1.502
2026-06-01,1.501,-0.07,1.501
2026-06-02,1.494,-0.47,1.494
2026-06-03,1.478,-1.07,1.478
2023-06-05 00:00:00,2.076,-1.33,2.076
2023-06-06 00:00:00,2.063,-0.63,2.063
2023-06-07 00:00:00,2.039,-1.16,2.039
2023-06-08 00:00:00,2.058,0.93,2.058
2023-06-09 00:00:00,2.057,-0.05,2.057
2023-06-12 00:00:00,2.096,1.9,2.096
2023-06-13 00:00:00,2.112,0.76,2.112
2023-06-14 00:00:00,2.138,1.23,2.138
2023-06-15 00:00:00,2.183,2.1,2.183
2023-06-16 00:00:00,2.202,0.87,2.202
2023-06-19 00:00:00,2.163,-1.77,2.163
2023-06-20 00:00:00,2.146,-0.79,2.146
2023-06-21 00:00:00,2.11,-1.68,2.11
2023-06-26 00:00:00,2.076,-1.61,2.076
2023-06-27 00:00:00,2.085,0.43,2.085
2023-06-28 00:00:00,2.086,0.05,2.086
2023-06-29 00:00:00,2.054,-1.53,2.054
2023-06-30 00:00:00,2.049,-0.24,2.049
2023-07-03 00:00:00,2.094,2.2,2.094
2023-07-04 00:00:00,2.105,0.53,2.105
2023-07-05 00:00:00,2.077,-1.33,2.077
2023-07-06 00:00:00,2.056,-1.01,2.056
2023-07-07 00:00:00,2.043,-0.63,2.043
2023-07-10 00:00:00,2.06,0.83,2.06
2023-07-11 00:00:00,2.061,0.05,2.061
2023-07-12 00:00:00,2.068,0.34,2.068
2023-07-13 00:00:00,2.123,2.66,2.123
2023-07-14 00:00:00,2.12,-0.14,2.12
2023-07-17 00:00:00,2.096,-1.13,2.096
2023-07-18 00:00:00,2.091,-0.24,2.091
2023-07-19 00:00:00,2.093,0.1,2.093
2023-07-20 00:00:00,2.092,-0.05,2.092
2023-07-21 00:00:00,2.114,1.05,2.114
2023-07-24 00:00:00,2.092,-1.04,2.092
2023-07-25 00:00:00,2.165,3.49,2.165
2023-07-26 00:00:00,2.169,0.18,2.169
2023-07-27 00:00:00,2.187,0.83,2.187
2023-07-28 00:00:00,2.232,2.06,2.232
2023-07-31 00:00:00,2.221,-0.49,2.221
2023-08-01 00:00:00,2.212,-0.41,2.212
2023-08-02 00:00:00,2.198,-0.63,2.198
2023-08-03 00:00:00,2.213,0.68,2.213
2023-08-04 00:00:00,2.21,-0.14,2.21
2023-08-07 00:00:00,2.176,-1.54,2.176
2023-08-08 00:00:00,2.174,-0.09,2.174
2023-08-09 00:00:00,2.187,0.6,2.187
2023-08-10 00:00:00,2.183,-0.18,2.183
2023-08-11 00:00:00,2.145,-1.74,2.145
2023-08-14 00:00:00,2.129,-0.75,2.129
2023-08-15 00:00:00,2.118,-0.52,2.118
2023-08-16 00:00:00,2.119,0.05,2.119
2023-08-17 00:00:00,2.147,1.32,2.147
2023-08-18 00:00:00,2.105,-1.96,2.105
2023-08-21 00:00:00,2.097,-0.38,2.097
2023-08-22 00:00:00,2.089,-0.38,2.089
2023-08-23 00:00:00,2.06,-1.39,2.06
2023-08-24 00:00:00,2.109,2.38,2.109
2023-08-25 00:00:00,2.095,-0.66,2.095
2023-08-28 00:00:00,2.098,0.14,2.098
2023-08-29 00:00:00,2.124,1.24,2.124
2023-08-30 00:00:00,2.125,0.05,2.125
2023-08-31 00:00:00,2.123,-0.09,2.123
2023-09-01 00:00:00,2.14,0.8,2.14
2023-09-04 00:00:00,2.175,1.64,2.175
2023-09-05 00:00:00,2.161,-0.64,2.161
2023-09-06 00:00:00,2.142,-0.88,2.142
2023-09-07 00:00:00,2.111,-1.45,2.111
2023-09-08 00:00:00,2.101,-0.47,2.101
2023-09-11 00:00:00,2.123,1.05,2.123
2023-09-12 00:00:00,2.118,-0.24,2.118
2023-09-13 00:00:00,2.114,-0.19,2.114
2023-09-14 00:00:00,2.109,-0.24,2.109
2023-09-15 00:00:00,2.1,-0.43,2.1
2023-09-18 00:00:00,2.127,1.29,2.127
2023-09-19 00:00:00,2.113,-0.66,2.113
2023-09-20 00:00:00,2.107,-0.28,2.107
2023-09-21 00:00:00,2.07,-1.76,2.07
2023-09-22 00:00:00,2.107,1.79,2.107
2023-09-25 00:00:00,2.101,-0.28,2.101
2023-09-26 00:00:00,2.084,-0.81,2.084
2023-09-27 00:00:00,2.098,0.67,2.098
2023-09-28 00:00:00,2.075,-1.1,2.075
2023-10-09 00:00:00,2.065,-0.48,2.065
2023-10-10 00:00:00,2.049,-0.77,2.049
2023-10-11 00:00:00,2.062,0.63,2.062
2023-10-12 00:00:00,2.07,0.39,2.07
2023-10-13 00:00:00,2.045,-1.21,2.045
2023-10-16 00:00:00,2.014,-1.52,2.014
2023-10-17 00:00:00,2.02,0.3,2.02
2023-10-18 00:00:00,2.008,-0.59,2.008
2023-10-19 00:00:00,1.957,-2.54,1.957
2023-10-20 00:00:00,1.946,-0.56,1.946
2023-10-23 00:00:00,1.943,-0.15,1.943
2023-10-24 00:00:00,1.953,0.51,1.953
2023-10-25 00:00:00,1.978,1.28,1.978
2023-10-26 00:00:00,1.985,0.35,1.985
2023-10-27 00:00:00,2.033,2.42,2.033
2023-10-30 00:00:00,2.074,2.02,2.074
2023-10-31 00:00:00,2.072,-0.1,2.072
2023-11-01 00:00:00,2.094,1.06,2.094
2023-11-02 00:00:00,2.078,-0.76,2.078
2023-11-03 00:00:00,2.095,0.82,2.095
2023-11-06 00:00:00,2.11,0.72,2.11
2023-11-07 00:00:00,2.095,-0.71,2.095
2023-11-08 00:00:00,2.098,0.14,2.098
2023-11-09 00:00:00,2.09,-0.38,2.09
2023-11-10 00:00:00,2.075,-0.72,2.075
2023-11-13 00:00:00,2.055,-0.96,2.055
2023-11-14 00:00:00,2.057,0.1,2.057
2023-11-15 00:00:00,2.074,0.83,2.074
2023-11-16 00:00:00,2.055,-0.92,2.055
2023-11-17 00:00:00,2.045,-0.49,2.045
2023-11-20 00:00:00,2.059,0.68,2.059
2023-11-21 00:00:00,2.075,0.78,2.075
2023-11-22 00:00:00,2.055,-0.96,2.055
2023-11-23 00:00:00,2.056,0.05,2.056
2023-11-24 00:00:00,2.049,-0.34,2.049
2023-11-27 00:00:00,2.024,-1.22,2.024
2023-11-28 00:00:00,2.028,0.2,2.028
2023-11-29 00:00:00,2.02,-0.39,2.02
2023-11-30 00:00:00,2.032,0.59,2.032
2023-12-01 00:00:00,2.01,-1.08,2.01
2023-12-04 00:00:00,1.978,-1.59,1.978
2023-12-05 00:00:00,1.936,-2.12,1.936
2023-12-06 00:00:00,1.935,-0.05,1.935
2023-12-07 00:00:00,1.927,-0.41,1.927
2023-12-08 00:00:00,1.94,0.67,1.94
2023-12-11 00:00:00,1.934,-0.31,1.934
2023-12-12 00:00:00,1.938,0.21,1.938
2023-12-13 00:00:00,1.89,-2.48,1.89
2023-12-14 00:00:00,1.87,-1.06,1.87
2023-12-15 00:00:00,1.868,-0.11,1.868
2023-12-18 00:00:00,1.866,-0.11,1.866
2023-12-19 00:00:00,1.864,-0.11,1.864
2023-12-20 00:00:00,1.847,-0.91,1.847
2023-12-21 00:00:00,1.867,1.08,1.867
2023-12-22 00:00:00,1.867,0.0,1.867
2023-12-25 00:00:00,1.883,0.86,1.883
2023-12-26 00:00:00,1.871,-0.64,1.871
2023-12-27 00:00:00,1.874,0.16,1.874
2023-12-28 00:00:00,1.936,3.31,1.936
2023-12-29 00:00:00,1.936,0.0,1.936
2023-12-31 00:00:00,1.936,0.0,1.936
2024-01-02 00:00:00,1.892,-2.27,1.892
2024-01-03 00:00:00,1.872,-1.06,1.872
2024-01-04 00:00:00,1.843,-1.55,1.843
2024-01-05 00:00:00,1.83,-0.71,1.83
2024-01-08 00:00:00,1.807,-1.26,1.807
2024-01-09 00:00:00,1.812,0.28,1.812
2024-01-10 00:00:00,1.814,0.11,1.814
2024-01-11 00:00:00,1.829,0.83,1.829
2024-01-12 00:00:00,1.824,-0.27,1.824
2024-01-15 00:00:00,1.817,-0.38,1.817
2024-01-16 00:00:00,1.824,0.39,1.824
2024-01-17 00:00:00,1.78,-2.41,1.78
2024-01-18 00:00:00,1.815,1.97,1.815
2024-01-19 00:00:00,1.827,0.66,1.827
2024-01-22 00:00:00,1.797,-1.64,1.797
2024-01-23 00:00:00,1.794,-0.17,1.794
2024-01-24 00:00:00,1.804,0.56,1.804
2024-01-25 00:00:00,1.826,1.22,1.826
2024-01-26 00:00:00,1.808,-0.99,1.808
2024-01-29 00:00:00,1.789,-1.05,1.789
2024-01-30 00:00:00,1.744,-2.52,1.744
2024-01-31 00:00:00,1.724,-1.15,1.724
2024-02-01 00:00:00,1.739,0.87,1.739
2024-02-02 00:00:00,1.715,-1.38,1.715
2024-02-05 00:00:00,1.742,1.57,1.742
2024-02-06 00:00:00,1.812,4.02,1.812
2024-02-07 00:00:00,1.851,2.15,1.851
2024-02-08 00:00:00,1.837,-0.76,1.837
2024-02-19 00:00:00,1.842,0.27,1.842
2024-02-20 00:00:00,1.84,-0.11,1.84
2024-02-21 00:00:00,1.888,2.61,1.888
2024-02-22 00:00:00,1.895,0.37,1.895
2024-02-23 00:00:00,1.894,-0.05,1.894
2024-02-26 00:00:00,1.881,-0.69,1.881
2024-02-27 00:00:00,1.884,0.16,1.884
2024-02-28 00:00:00,1.868,-0.85,1.868
2024-02-29 00:00:00,1.897,1.55,1.897
2024-03-01 00:00:00,1.903,0.32,1.903
2024-03-04 00:00:00,1.901,-0.11,1.901
2024-03-05 00:00:00,1.918,0.89,1.918
2024-03-06 00:00:00,1.899,-0.99,1.899
2024-03-07 00:00:00,1.883,-0.84,1.883
2024-03-08 00:00:00,1.876,-0.37,1.876
2024-03-11 00:00:00,1.919,2.29,1.919
2024-03-12 00:00:00,1.974,2.87,1.974
2024-03-13 00:00:00,1.96,-0.71,1.96
2024-03-14 00:00:00,1.954,-0.31,1.954
2024-03-15 00:00:00,1.954,0.0,1.954
2024-03-18 00:00:00,1.957,0.15,1.957
2024-03-19 00:00:00,1.964,0.36,1.964
2024-03-20 00:00:00,1.957,-0.36,1.957
2024-03-21 00:00:00,1.957,0.0,1.957
2024-03-22 00:00:00,1.931,-1.33,1.931
2024-03-25 00:00:00,1.923,-0.41,1.923
2024-03-26 00:00:00,1.944,1.09,1.944
2024-03-27 00:00:00,1.926,-0.93,1.926
2024-03-28 00:00:00,1.927,0.05,1.927
2024-03-29 00:00:00,1.927,0.0,1.927
2024-04-01 00:00:00,1.972,2.34,1.972
2024-04-02 00:00:00,1.959,-0.66,1.959
2024-04-03 00:00:00,1.958,-0.05,1.958
2024-04-08 00:00:00,1.899,-3.01,1.899
2024-04-09 00:00:00,1.9,0.05,1.9
2024-04-10 00:00:00,1.878,-1.16,1.878
2024-04-11 00:00:00,1.874,-0.21,1.874
2024-04-12 00:00:00,1.848,-1.39,1.848
2024-04-15 00:00:00,1.902,2.92,1.902
2024-04-16 00:00:00,1.878,-1.26,1.878
2024-04-17 00:00:00,1.888,0.53,1.888
2024-04-18 00:00:00,1.9,0.64,1.9
2024-04-19 00:00:00,1.88,-1.05,1.88
2024-04-22 00:00:00,1.905,1.33,1.905
2024-04-23 00:00:00,1.923,0.94,1.923
2024-04-24 00:00:00,1.923,0.0,1.923
2024-04-25 00:00:00,1.917,-0.31,1.917
2024-04-26 00:00:00,1.947,1.56,1.947
2024-04-29 00:00:00,1.971,1.23,1.971
2024-04-30 00:00:00,1.974,0.15,1.974
2024-05-06 00:00:00,2.023,2.48,2.023
2024-05-07 00:00:00,2.027,0.2,2.027
2024-05-08 00:00:00,2.005,-1.09,2.005
2024-05-09 00:00:00,2.011,0.3,2.011
2024-05-10 00:00:00,2.009,-0.1,2.009
2024-05-13 00:00:00,1.995,-0.7,1.995
2024-05-14 00:00:00,1.991,-0.2,1.991
2024-05-15 00:00:00,1.985,-0.3,1.985
2024-05-16 00:00:00,1.995,0.5,1.995
2024-05-17 00:00:00,2.009,0.7,2.009
2024-05-20 00:00:00,2.011,0.1,2.011
2024-05-21 00:00:00,2.003,-0.4,2.003
2024-05-22 00:00:00,1.987,-0.8,1.987
2024-05-23 00:00:00,1.973,-0.7,1.973
2024-05-24 00:00:00,1.947,-1.32,1.947
2024-05-27 00:00:00,1.952,0.26,1.952
2024-05-28 00:00:00,1.938,-0.72,1.938
2024-05-29 00:00:00,1.933,-0.26,1.933
2024-05-30 00:00:00,1.911,-1.14,1.911
2024-05-31 00:00:00,1.902,-0.47,1.902
2024-06-03 00:00:00,1.907,0.26,1.907
2024-06-04 00:00:00,1.925,0.94,1.925
2024-06-05 00:00:00,1.912,-0.68,1.912
2024-06-06 00:00:00,1.903,-0.47,1.903
2024-06-07 00:00:00,1.881,-1.16,1.881
2024-06-11 00:00:00,1.852,-1.54,1.852
2024-06-12 00:00:00,1.848,-0.22,1.848
2024-06-13 00:00:00,1.829,-1.03,1.829
2024-06-14 00:00:00,1.842,0.71,1.842
2024-06-17 00:00:00,1.832,-0.54,1.832
2024-06-18 00:00:00,1.813,-1.04,1.813
2024-06-19 00:00:00,1.804,-0.5,1.804
2024-06-20 00:00:00,1.788,-0.89,1.788
2024-06-21 00:00:00,1.767,-1.17,1.767
2024-06-24 00:00:00,1.777,0.57,1.777
2024-06-25 00:00:00,1.771,-0.34,1.771
2024-06-26 00:00:00,1.777,0.34,1.777
2024-06-27 00:00:00,1.76,-0.96,1.76
2024-06-28 00:00:00,1.739,-1.19,1.739
2024-06-30 00:00:00,1.739,0.0,1.739
2024-07-01 00:00:00,1.724,-0.86,1.724
2024-07-02 00:00:00,1.729,0.29,1.729
2024-07-03 00:00:00,1.73,0.06,1.73
2024-07-04 00:00:00,1.717,-0.75,1.717
2024-07-05 00:00:00,1.711,-0.35,1.711
2024-07-08 00:00:00,1.678,-1.93,1.678
2024-07-09 00:00:00,1.677,-0.06,1.677
2024-07-10 00:00:00,1.677,0.0,1.677
2024-07-11 00:00:00,1.71,1.97,1.71
2024-07-12 00:00:00,1.718,0.47,1.718
2024-07-15 00:00:00,1.711,-0.41,1.711
2024-07-16 00:00:00,1.704,-0.41,1.704
2024-07-17 00:00:00,1.739,2.05,1.739
2024-07-18 00:00:00,1.746,0.4,1.746
2024-07-19 00:00:00,1.764,1.03,1.764
2024-07-22 00:00:00,1.735,-1.64,1.735
2024-07-23 00:00:00,1.676,-3.4,1.676
2024-07-24 00:00:00,1.646,-1.79,1.646
2024-07-25 00:00:00,1.644,-0.12,1.644
2024-07-26 00:00:00,1.652,0.49,1.652
2024-07-29 00:00:00,1.619,-2.0,1.619
2024-07-30 00:00:00,1.605,-0.86,1.605
2024-07-31 00:00:00,1.662,3.55,1.662
2024-08-01 00:00:00,1.622,-2.41,1.622
2024-08-02 00:00:00,1.618,-0.25,1.618
2024-08-05 00:00:00,1.628,0.62,1.628
2024-08-06 00:00:00,1.631,0.18,1.631
2024-08-07 00:00:00,1.64,0.55,1.64
2024-08-08 00:00:00,1.657,1.04,1.657
2024-08-09 00:00:00,1.641,-0.97,1.641
2024-08-12 00:00:00,1.639,-0.12,1.639
2024-08-13 00:00:00,1.623,-0.98,1.623
2024-08-14 00:00:00,1.601,-1.36,1.601
2024-08-15 00:00:00,1.606,0.31,1.606
2024-08-16 00:00:00,1.605,-0.06,1.605
2024-08-19 00:00:00,1.596,-0.56,1.596
2024-08-20 00:00:00,1.584,-0.75,1.584
2024-08-21 00:00:00,1.574,-0.63,1.574
2024-08-22 00:00:00,1.559,-0.95,1.559
2024-08-23 00:00:00,1.564,0.32,1.564
2024-08-26 00:00:00,1.548,-1.02,1.548
2024-08-27 00:00:00,1.542,-0.39,1.542
2024-08-28 00:00:00,1.51,-2.08,1.51
2024-08-29 00:00:00,1.53,1.32,1.53
2024-08-30 00:00:00,1.581,3.33,1.581
2024-09-02 00:00:00,1.535,-2.91,1.535
2024-09-03 00:00:00,1.55,0.98,1.55
2024-09-04 00:00:00,1.541,-0.58,1.541
2024-09-05 00:00:00,1.544,0.19,1.544
2024-09-06 00:00:00,1.517,-1.75,1.517
2024-09-09 00:00:00,1.496,-1.38,1.496
2024-09-10 00:00:00,1.491,-0.33,1.491
2024-09-11 00:00:00,1.49,-0.07,1.49
2024-09-12 00:00:00,1.46,-2.01,1.46
2024-09-13 00:00:00,1.441,-1.3,1.441
2024-09-18 00:00:00,1.428,-0.9,1.428
2024-09-19 00:00:00,1.45,1.54,1.45
2024-09-20 00:00:00,1.448,-0.14,1.448
2024-09-23 00:00:00,1.454,0.41,1.454
2024-09-24 00:00:00,1.525,4.88,1.525
2024-09-25 00:00:00,1.545,1.31,1.545
2024-09-26 00:00:00,1.658,7.31,1.658
2024-09-27 00:00:00,1.786,7.72,1.786
2024-09-30 00:00:00,1.939,8.57,1.939
2024-10-08 00:00:00,2.03,4.69,2.03
2024-10-09 00:00:00,1.866,-8.08,1.866
2024-10-10 00:00:00,1.886,1.07,1.886
2024-10-11 00:00:00,1.822,-3.39,1.822
2024-10-14 00:00:00,1.84,0.99,1.84
2024-10-15 00:00:00,1.772,-3.7,1.772
2024-10-16 00:00:00,1.741,-1.75,1.741
2024-10-17 00:00:00,1.706,-2.01,1.706
2024-10-18 00:00:00,1.762,3.28,1.762
2024-10-21 00:00:00,1.77,0.45,1.77
2024-10-22 00:00:00,1.796,1.47,1.796
2024-10-23 00:00:00,1.817,1.17,1.817
2024-10-24 00:00:00,1.789,-1.54,1.789
2024-10-25 00:00:00,1.806,0.95,1.806
2024-10-28 00:00:00,1.835,1.61,1.835
2024-10-29 00:00:00,1.805,-1.63,1.805
2024-10-30 00:00:00,1.775,-1.66,1.775
2024-10-31 00:00:00,1.771,-0.23,1.771
2024-11-01 00:00:00,1.787,0.9,1.787
2024-11-04 00:00:00,1.813,1.45,1.813
2024-11-05 00:00:00,1.858,2.48,1.858
2024-11-06 00:00:00,1.842,-0.86,1.842
2024-11-07 00:00:00,1.943,5.48,1.943
2024-11-08 00:00:00,1.914,-1.49,1.914
2024-11-11 00:00:00,1.901,-0.68,1.901
2024-11-12 00:00:00,1.895,-0.32,1.895
2024-11-13 00:00:00,1.894,-0.05,1.894
2024-11-14 00:00:00,1.866,-1.48,1.866
2024-11-15 00:00:00,1.838,-1.5,1.838
2024-11-18 00:00:00,1.816,-1.2,1.816
2024-11-19 00:00:00,1.813,-0.17,1.813
2024-11-20 00:00:00,1.825,0.66,1.825
2024-11-21 00:00:00,1.817,-0.44,1.817
2024-11-22 00:00:00,1.762,-3.03,1.762
2024-11-25 00:00:00,1.759,-0.17,1.759
2024-11-26 00:00:00,1.782,1.31,1.782
2024-11-27 00:00:00,1.805,1.29,1.805
2024-11-28 00:00:00,1.776,-1.61,1.776
2024-11-29 00:00:00,1.79,0.79,1.79
2024-12-02 00:00:00,1.8,0.56,1.8
2024-12-03 00:00:00,1.795,-0.28,1.795
2024-12-04 00:00:00,1.783,-0.67,1.783
2024-12-05 00:00:00,1.771,-0.67,1.771
2024-12-06 00:00:00,1.792,1.19,1.792
2024-12-09 00:00:00,1.79,-0.11,1.79
2024-12-10 00:00:00,1.825,1.96,1.825
2024-12-11 00:00:00,1.829,0.22,1.829
2024-12-12 00:00:00,1.87,2.24,1.87
2024-12-13 00:00:00,1.818,-2.78,1.818
2024-12-16 00:00:00,1.789,-1.6,1.789
2024-12-17 00:00:00,1.791,0.11,1.791
2024-12-18 00:00:00,1.791,0.0,1.791
2024-12-19 00:00:00,1.777,-0.78,1.777
2024-12-20 00:00:00,1.771,-0.34,1.771
2024-12-23 00:00:00,1.765,-0.34,1.765
2024-12-24 00:00:00,1.778,0.74,1.778
2024-12-25 00:00:00,1.77,-0.45,1.77
2024-12-26 00:00:00,1.764,-0.34,1.764
2024-12-27 00:00:00,1.765,0.06,1.765
2024-12-30 00:00:00,1.757,-0.45,1.757
2024-12-31 00:00:00,1.748,-0.51,1.748
2025-01-02 00:00:00,1.708,-2.29,1.708
2025-01-03 00:00:00,1.69,-1.05,1.69
2025-01-06 00:00:00,1.671,-1.12,1.671
2025-01-07 00:00:00,1.668,-0.18,1.668
2025-01-08 00:00:00,1.666,-0.12,1.666
2025-01-09 00:00:00,1.665,-0.06,1.665
2025-01-10 00:00:00,1.645,-1.2,1.645
2025-01-13 00:00:00,1.651,0.36,1.651
2025-01-14 00:00:00,1.692,2.48,1.692
2025-01-15 00:00:00,1.683,-0.53,1.683
2025-01-16 00:00:00,1.674,-0.53,1.674
2025-01-17 00:00:00,1.682,0.48,1.682
2025-01-20 00:00:00,1.69,0.48,1.69
2025-01-21 00:00:00,1.68,-0.59,1.68
2025-01-22 00:00:00,1.655,-1.49,1.655
2025-01-23 00:00:00,1.663,0.48,1.663
2025-01-24 00:00:00,1.664,0.06,1.664
2025-01-27 00:00:00,1.66,-0.24,1.66
2025-02-05 00:00:00,1.638,-1.33,1.638
2025-02-06 00:00:00,1.647,0.55,1.647
2025-02-07 00:00:00,1.669,1.34,1.669
2025-02-10 00:00:00,1.673,0.24,1.673
2025-02-11 00:00:00,1.662,-0.66,1.662
2025-02-12 00:00:00,1.676,0.84,1.676
2025-02-13 00:00:00,1.699,1.37,1.699
2025-02-14 00:00:00,1.716,1.0,1.716
2025-02-17 00:00:00,1.718,0.12,1.718
2025-02-18 00:00:00,1.701,-0.99,1.701
2025-02-19 00:00:00,1.705,0.24,1.705
2025-02-20 00:00:00,1.705,0.0,1.705
2025-02-21 00:00:00,1.714,0.53,1.714
2025-02-24 00:00:00,1.718,0.23,1.718
2025-02-25 00:00:00,1.688,-1.75,1.688
2025-02-26 00:00:00,1.705,1.01,1.705
2025-02-27 00:00:00,1.737,1.88,1.737
2025-02-28 00:00:00,1.737,0.0,1.737
2025-03-03 00:00:00,1.727,-0.58,1.727
2025-03-04 00:00:00,1.714,-0.75,1.714
2025-03-05 00:00:00,1.709,-0.29,1.709
2025-03-06 00:00:00,1.738,1.7,1.738
2025-03-07 00:00:00,1.753,0.86,1.753
2025-03-10 00:00:00,1.751,-0.11,1.751
2025-03-11 00:00:00,1.789,2.17,1.789
2025-03-12 00:00:00,1.775,-0.78,1.775
2025-03-13 00:00:00,1.772,-0.17,1.772
2025-03-14 00:00:00,1.837,3.67,1.837
2025-03-17 00:00:00,1.836,-0.05,1.836
2025-03-18 00:00:00,1.833,-0.16,1.833
2025-03-19 00:00:00,1.821,-0.65,1.821
2025-03-20 00:00:00,1.79,-1.7,1.79
2025-03-21 00:00:00,1.767,-1.28,1.767
2025-03-24 00:00:00,1.774,0.4,1.774
2025-03-25 00:00:00,1.773,-0.06,1.773
2025-03-26 00:00:00,1.773,0.0,1.773
2025-03-27 00:00:00,1.788,0.85,1.788
2025-03-28 00:00:00,1.773,-0.84,1.773
2025-03-31 00:00:00,1.757,-0.9,1.757
2025-04-01 00:00:00,1.758,0.06,1.758
2025-04-02 00:00:00,1.749,-0.51,1.749
2025-04-03 00:00:00,1.758,0.51,1.758
2025-04-07 00:00:00,1.668,-5.12,1.668
2025-04-08 00:00:00,1.715,2.82,1.715
2025-04-09 00:00:00,1.749,1.98,1.749
2025-04-10 00:00:00,1.767,1.03,1.767
2025-04-11 00:00:00,1.749,-1.02,1.749
2025-04-14 00:00:00,1.739,-0.57,1.739
2025-04-15 00:00:00,1.739,0.0,1.739
2025-04-16 00:00:00,1.743,0.23,1.743
2025-04-17 00:00:00,1.756,0.75,1.756
2025-04-18 00:00:00,1.743,-0.74,1.743
2025-04-21 00:00:00,1.734,-0.52,1.734
2025-04-22 00:00:00,1.745,0.63,1.745
2025-04-23 00:00:00,1.731,-0.8,1.731
2025-04-24 00:00:00,1.732,0.06,1.732
2025-04-25 00:00:00,1.728,-0.23,1.728
2025-04-28 00:00:00,1.736,0.46,1.736
2025-04-29 00:00:00,1.72,-0.92,1.72
2025-04-30 00:00:00,1.726,0.35,1.726
2025-05-06 00:00:00,1.732,0.35,1.732
2025-05-07 00:00:00,1.733,0.06,1.733
2025-05-08 00:00:00,1.742,0.52,1.742
2025-05-09 00:00:00,1.745,0.17,1.745
2025-05-12 00:00:00,1.753,0.46,1.753
2025-05-13 00:00:00,1.754,0.06,1.754
2025-05-14 00:00:00,1.783,1.65,1.783
2025-05-15 00:00:00,1.768,-0.84,1.768
2025-05-16 00:00:00,1.75,-1.02,1.75
2025-05-19 00:00:00,1.734,-0.91,1.734
2025-05-20 00:00:00,1.742,0.46,1.742
2025-05-21 00:00:00,1.743,0.06,1.743
2025-05-22 00:00:00,1.739,-0.23,1.739
2025-05-23 00:00:00,1.732,-0.4,1.732
2025-05-26 00:00:00,1.721,-0.64,1.721
2025-05-27 00:00:00,1.722,0.06,1.722
2025-05-28 00:00:00,1.727,0.29,1.727
2025-05-29 00:00:00,1.729,0.12,1.729
2025-05-30 00:00:00,1.714,-0.87,1.714
2025-06-03 00:00:00,1.714,0.0,1.714
2025-06-04 00:00:00,1.714,0.0,1.714
2025-06-05 00:00:00,1.722,0.47,1.722
2025-06-06 00:00:00,1.716,-0.35,1.716
2025-06-09 00:00:00,1.718,0.12,1.718
2025-06-10 00:00:00,1.71,-0.47,1.71
2025-06-11 00:00:00,1.715,0.29,1.715
2025-06-12 00:00:00,1.696,-1.11,1.696
2025-06-13 00:00:00,1.668,-1.65,1.668
2025-06-16 00:00:00,1.665,-0.18,1.665
2025-06-17 00:00:00,1.658,-0.42,1.658
2025-06-18 00:00:00,1.657,-0.06,1.657
2025-06-19 00:00:00,1.649,-0.48,1.649
2025-06-20 00:00:00,1.669,1.21,1.669
2025-06-23 00:00:00,1.652,-1.02,1.652
2025-06-24 00:00:00,1.665,0.79,1.665
2025-06-25 00:00:00,1.673,0.48,1.673
2025-06-26 00:00:00,1.666,-0.42,1.666
2025-06-27 00:00:00,1.656,-0.6,1.656
2025-06-30 00:00:00,1.661,0.3,1.661
2025-07-01 00:00:00,1.662,0.06,1.662
2025-07-02 00:00:00,1.663,0.06,1.663
2025-07-03 00:00:00,1.664,0.06,1.664
2025-07-04 00:00:00,1.67,0.36,1.67
2025-07-07 00:00:00,1.657,-0.78,1.657
2025-07-08 00:00:00,1.666,0.54,1.666
2025-07-09 00:00:00,1.664,-0.12,1.664
2025-07-10 00:00:00,1.67,0.36,1.67
2025-07-11 00:00:00,1.683,0.78,1.683
2025-07-14 00:00:00,1.678,-0.3,1.678
2025-07-15 00:00:00,1.667,-0.66,1.667
2025-07-16 00:00:00,1.672,0.3,1.672
2025-07-17 00:00:00,1.681,0.54,1.681
2025-07-18 00:00:00,1.704,1.37,1.704
2025-07-21 00:00:00,1.707,0.18,1.707
2025-07-22 00:00:00,1.744,2.17,1.744
2025-07-23 00:00:00,1.741,-0.17,1.741
2025-07-24 00:00:00,1.762,1.21,1.762
2025-07-25 00:00:00,1.739,-1.31,1.739
2025-07-28 00:00:00,1.73,-0.52,1.73
2025-07-29 00:00:00,1.732,0.12,1.732
2025-07-30 00:00:00,1.749,0.98,1.749
2025-07-31 00:00:00,1.715,-1.94,1.715
2025-08-01 00:00:00,1.712,-0.17,1.712
2025-08-04 00:00:00,1.71,-0.12,1.71
2025-08-05 00:00:00,1.73,1.17,1.73
2025-08-06 00:00:00,1.731,0.06,1.731
2025-08-07 00:00:00,1.727,-0.23,1.727
2025-08-08 00:00:00,1.72,-0.41,1.72
2025-08-11 00:00:00,1.742,1.28,1.742
2025-08-12 00:00:00,1.745,0.17,1.745
2025-08-13 00:00:00,1.751,0.34,1.751
2025-08-14 00:00:00,1.745,-0.34,1.745
2025-08-15 00:00:00,1.751,0.34,1.751
